standard_name,raw_names,logo_url,group_name,tvg_id,tvg_chno,tvg_shift,catchup,catchup_days,catchup_source,resolution
滨州综合,239.21.1.118:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/滨州.png,🏙️ 市级频道,滨州综合,643,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00000220/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
滨州民生,239.21.1.119:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/滨州.png,🏙️ 市级频道,滨州民生,644,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00000221/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
菏泽综合,239.21.1.103:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/菏泽.png,🏙️ 市级频道,菏泽综合,645,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00000232/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
菏泽公共,239.21.2.18:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/菏泽.png,🏙️ 市级频道,菏泽公共,646,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00000234/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
历城综合,239.21.2.132:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济南历城.png,🏘️ 县级频道,历城综合,701,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001105/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
济阳综合,239.21.1.187:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济南济阳.png,🏘️ 县级频道,济阳综合,702,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001030/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
长清综合,239.21.1.107:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济南长清.png,🏘️ 县级频道,长清综合,703,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001018/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
平阴综合,239.21.1.221:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济南平阴.png,🏘️ 县级频道,平阴综合,704,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001050/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
商河综合,239.21.2.53:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济南商河.png,🏘️ 县级频道,商河综合,705,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001008/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
黄岛综合,239.21.2.57:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/青岛黄岛.png,🏘️ 县级频道,黄岛综合,706,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001086/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
黄岛生活,239.21.2.58:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/青岛黄岛.png,🏘️ 县级频道,黄岛生活,707,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001087/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
崂山综合,239.21.1.223:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/青岛崂山.png,🏘️ 县级频道,崂山综合,708,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001022/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
崂山综合,239.21.2.122:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/青岛崂山.png,🏘️ 县级频道,崂山综合,709,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001022/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
胶州综合,239.21.2.60:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/青岛胶州.png,🏘️ 县级频道,胶州综合,710,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001074/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
平度综合,239.21.1.228:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/青岛平度.png,🏘️ 县级频道,平度综合,711,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001054/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
莱西综合,239.21.1.247:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/青岛莱西.png,🏘️ 县级频道,莱西综合,712,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001067/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
张店综合,239.21.2.138:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/淄博张店.png,🏘️ 县级频道,张店综合,713,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001012/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
淄川综合,239.21.1.160:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/淄博淄川.png,🏘️ 县级频道,淄川综合,714,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001007/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
周村综合,239.21.2.150:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/淄博周村.png,🏘️ 县级频道,周村综合,715,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001019/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
桓台综合,239.21.1.105:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/淄博桓台.png,🏘️ 县级频道,桓台综合,716,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001020/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
高青综合,239.21.2.140:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/淄博高青.png,🏘️ 县级频道,高青综合,717,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001023/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
沂源综合,239.21.1.114:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/淄博沂源.png,🏘️ 县级频道,沂源综合,718,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001002/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
临淄综合,239.21.2.192:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临淄综合.png,🏘️ 县级频道,临淄综合,719,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001021/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
广饶综合,239.21.1.193:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/东营广饶.png,🏘️ 县级频道,广饶综合,720,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001043/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
龙口综合,239.21.2.146:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/烟台龙口.png,🏘️ 县级频道,龙口综合,721,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001005/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
招远综合,239.21.2.145:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/烟台招远.png,🏘️ 县级频道,招远综合,722,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001113/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
蓬莱综合,239.21.2.56:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/烟台蓬莱.png,🏘️ 县级频道,蓬莱综合,723,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001088/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
栖霞综合,239.21.1.229:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/烟台栖霞.png,🏘️ 县级频道,栖霞综合,724,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001055/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
海阳综合,239.21.2.64:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/烟台海阳.png,🏘️ 县级频道,海阳综合,725,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001091/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
海阳综合,239.21.2.68:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/烟台海阳.png,🏘️ 县级频道,海阳综合,726,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001093/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
海阳综艺,239.21.2.65:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/烟台海阳.png,🏘️ 县级频道,海阳综艺,727,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001092/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
长岛综合,239.21.2.52:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/烟台长岛.png,🏘️ 县级频道,长岛综合,728,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001090/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
牟平综合,239.21.2.10:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/烟台牟平.png,🏘️ 县级频道,牟平综合,729,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001076/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
牟平生活,239.21.2.11:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/烟台牟平.png,🏘️ 县级频道,牟平生活,730,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001077/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
青州综合,239.21.1.232:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊青州.png,🏘️ 县级频道,青州综合,731,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001042/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
青州文旅,239.21.1.231:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊青州.png,🏘️ 县级频道,青州文旅,732,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001057/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
诸城综合,239.21.1.217:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊诸城.png,🏘️ 县级频道,诸城综合,733,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001004/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
寿光综合,239.21.1.180:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊寿光.png,🏘️ 县级频道,寿光综合,734,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001000/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
寿光蔬菜,239.21.1.218:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊寿光.png,🏘️ 县级频道,寿光蔬菜,735,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001045/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
安丘综合,239.21.2.13:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊安丘.png,🏘️ 县级频道,安丘综合,736,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001015/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
高密综合,239.21.2.59:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊高密.png,🏘️ 县级频道,高密综合,737,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001089/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
昌邑综合,239.21.2.27:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊昌邑.png,🏘️ 县级频道,昌邑综合,738,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001083/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
昌乐综合,239.21.1.245:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊昌乐.png,🏘️ 县级频道,昌乐综合,739,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001033/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
兖州综合,239.21.1.224:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁兖州.png,🏘️ 县级频道,兖州综合,740,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001051/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
曲阜综合,239.21.1.225:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁曲阜.png,🏘️ 县级频道,曲阜综合,741,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001052/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
邹城综合,239.21.1.185:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁邹城.png,🏘️ 县级频道,邹城综合,742,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001038/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
鱼台综合,239.21.2.134:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁鱼台.png,🏘️ 县级频道,鱼台综合,743,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001107/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
鱼台生活,239.21.2.135:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁鱼台.png,🏘️ 县级频道,鱼台生活,744,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001108/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
嘉祥综合,239.21.2.84:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁嘉祥.png,🏘️ 县级频道,嘉祥综合,745,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001016/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
汶上综合,239.21.2.175:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁汶上.png,🏘️ 县级频道,汶上综合,746,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001116/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
梁山综合,239.21.2.12:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁梁山.png,🏘️ 县级频道,梁山综合,747,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001075/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
任城综合,239.21.2.143:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁任城.png,🏘️ 县级频道,任城综合,748,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001111/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
任城生活,239.21.2.144:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁任城.png,🏘️ 县级频道,任城生活,749,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001112/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
新泰综合,239.21.1.210:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安新泰.png,🏘️ 县级频道,新泰综合,750,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001029/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
新泰乡村,239.21.1.248:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安新泰乡村.png,🏘️ 县级频道,新泰乡村,751,0,none,0,,1920x1080
肥城综合,239.21.2.161:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安肥城.png,🏘️ 县级频道,肥城综合,752,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001039/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
宁阳综合,239.21.1.143:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安宁阳一套.png,🏘️ 县级频道,宁阳综合,753,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001071/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
宁阳生活,239.21.1.144:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安宁阳二套.png,🏘️ 县级频道,宁阳生活,754,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001072/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
东平综合,239.21.1.216:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安东平.png,🏘️ 县级频道,东平综合,755,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001001/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
岱岳综合,239.21.2.139:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安岱岳.png,🏘️ 县级频道,岱岳综合,756,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001013/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
泰山综合,239.21.2.147:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安泰山.png,🏘️ 县级频道,泰山综合,757,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001114/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
文登综合,239.21.1.174:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/威海文登1.png,🏘️ 县级频道,文登综合,758,0,none,0,,1920x1080
荣成综合,239.21.1.227:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/威海荣成.png,🏘️ 县级频道,荣成综合,759,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001053/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
乳山综合,239.21.1.220:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/威海乳山.png,🏘️ 县级频道,乳山综合,760,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001049/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
岚山综合,239.21.1.209:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/日照岚山.png,🏘️ 县级频道,岚山综合,761,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001044/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
莒县综合,239.21.1.236:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/日照莒县.png,🏘️ 县级频道,莒县综合,762,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001014/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
五莲综合,239.21.2.191:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/日照五莲.png,🏘️ 县级频道,五莲综合,763,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001068/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
河东综合,239.21.2.136:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂河东.png,🏘️ 县级频道,河东综合,764,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001109/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
兰陵综合,239.21.1.237:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂兰陵.png,🏘️ 县级频道,兰陵综合,765,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001032/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
兰陵公共,239.21.2.63:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂兰陵.png,🏘️ 县级频道,兰陵公共,766,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001095/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
沂水综合,239.21.2.79:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂沂水.png,🏘️ 县级频道,沂水综合,767,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001098/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
沂水生活,239.21.2.80:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂沂水.png,🏘️ 县级频道,沂水生活,768,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001099/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
莒南综合,239.21.2.66:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂莒南.png,🏘️ 县级频道,莒南综合,769,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001011/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
蒙阴综合,239.21.2.23:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂蒙阴.png,🏘️ 县级频道,蒙阴综合,770,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001031/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
临沭综合,239.21.2.154:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂临沭.png,🏘️ 县级频道,临沭综合,771,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001094/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
陵城综合,239.21.2.24:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州陵城.png,🏘️ 县级频道,陵城综合,772,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001082/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
禹城综合,239.21.1.241:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州禹城.png,🏘️ 县级频道,禹城综合,773,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001061/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
禹城综艺,239.21.1.242:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州禹城.png,🏘️ 县级频道,禹城综艺,774,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001062/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
临邑综合,239.21.2.130:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州临邑.png,🏘️ 县级频道,临邑综合,775,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001104/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
平原综合,239.21.1.243:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州平原.png,🏘️ 县级频道,平原综合,776,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001064/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
夏津综合,239.21.1.106:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州夏津.png,🏘️ 县级频道,夏津综合,777,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001069/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
夏津公共,239.21.1.102:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州夏津.png,🏘️ 县级频道,夏津公共,778,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001070/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
武城综合,239.21.1.239:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州武城.png,🏘️ 县级频道,武城综合,779,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001059/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
宁津综合,239.21.2.50:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州宁津.png,🏘️ 县级频道,宁津综合,780,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001003/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
齐河综合,239.21.1.230:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州齐河.png,🏘️ 县级频道,齐河综合,781,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001056/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
东昌综合,239.21.2.190:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城东昌.png,🏘️ 县级频道,东昌综合,782,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001119/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
临清综合,239.21.2.123:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城临清.png,🏘️ 县级频道,临清综合,783,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001103/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
莘县综合,239.21.1.211:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城莘县.png,🏘️ 县级频道,莘县综合,784,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001047/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
茌平综合,239.21.1.219:5002,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城茌平.png,🏘️ 县级频道,茌平综合,785,0,none,0,http://150.138.8.143/00/SNM/CHANNEL00001048/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
